"REP_PERIOD","FUND_TYP","COD_BUDGET","COD_CRED_KK","COD_CRED_KK_NAME","ZAT_AMT","PLANS_AMT","FAKT_AMT","FAKTBN_AMT","CITY"
"2024-09-30","C",1556400000,4122,"Повернення кредитів підприємствами, установами, організаціями",-2500000,0,-625000,NA,"Odesa"
"2024-09-30","S",1.657e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-2475587,0,0,0,"Poltava"
"2024-09-30","T",1.657e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-192992.39,NA,"Poltava"
"2024-09-30","S",1.657e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-192992.39,0,"Poltava"
"2024-09-30","S",1.657e+09,4210,"Надання зовнішніх кредитів",31721000,0,0,0,"Poltava"
"2024-09-30","T",1.657e+09,4210,"Надання зовнішніх кредитів",31721000,0,0,NA,"Poltava"
"2024-09-30","T",1.657e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-2475587,0,0,NA,"Poltava"
"2024-09-30","S",1756400000,4113,"Надання інших внутрішніх кредитів",1614657.84,1614657.84,0,0,"Rivne"
"2024-09-30","S",1756400000,4123,"Повернення інших внутрішніх кредитів",-1521657.84,0,-1801225.22,0,"Rivne"
"2024-09-30","T",1756400000,4113,"Надання інших внутрішніх кредитів",1614657.84,1614657.84,0,NA,"Rivne"
"2024-09-30","T",1756400000,4123,"Повернення інших внутрішніх кредитів",-1521657.84,0,-1801225.22,NA,"Rivne"
"2024-09-30","T",1853100000,4122,"Повернення кредитів підприємствами, установами, організаціями",-10579914,0,0,NA,"Sumy"
"2024-09-30","S",1853100000,4113,"Надання інших внутрішніх кредитів",1127000,1127000,0,0,"Sumy"
"2024-09-30","S",1853100000,4112,"Надання кредитів підприємствам, установам, організаціям",2625822,0,0,0,"Sumy"
"2024-09-30","T",1853100000,4112,"Надання кредитів підприємствам, установам, організаціям",2625822,0,0,NA,"Sumy"
"2024-09-30","S",1853100000,4123,"Повернення інших внутрішніх кредитів",-1127000,0,-999197.5,0,"Sumy"
"2024-09-30","T",1853100000,4123,"Повернення інших внутрішніх кредитів",-1127000,0,-999197.5,NA,"Sumy"
"2024-09-30","T",1853100000,4113,"Надання інших внутрішніх кредитів",1127000,1127000,0,NA,"Sumy"
"2024-09-30","S",1853100000,4122,"Повернення кредитів підприємствами, установами, організаціями",-10579914,0,0,0,"Sumy"
"2024-09-30","S",1954900000,4111,"Надання кредитів органам державного управління інших рівнів",16000112,0,0,0,"Ternopil"
"2024-09-30","C",1954900000,4113,"Надання інших внутрішніх кредитів",1100000,1100000,0,NA,"Ternopil"
"2024-09-30","S",1954900000,4123,"Повернення інших внутрішніх кредитів",-236000,0,-101463.49,0,"Ternopil"
"2024-09-30","T",1954900000,4113,"Надання інших внутрішніх кредитів",1336000,1336000,0,NA,"Ternopil"
"2024-09-30","S",1954900000,4113,"Надання інших внутрішніх кредитів",236000,236000,0,0,"Ternopil"
"2024-09-30","T",1954900000,4111,"Надання кредитів органам державного управління інших рівнів",16000112,0,0,NA,"Ternopil"
"2024-09-30","T",1954900000,4123,"Повернення інших внутрішніх кредитів",-236000,0,-101463.49,NA,"Ternopil"
"2024-09-30","S",755900000,4123,"Повернення інших внутрішніх кредитів",0,0,-61706.27,0,"Uzhhorod"
"2024-09-30","T",755900000,4123,"Повернення інших внутрішніх кредитів",0,0,-61706.27,NA,"Uzhhorod"
"2024-09-30","C",755900000,4113,"Надання інших внутрішніх кредитів",3e+05,3e+05,3e+05,NA,"Uzhhorod"
"2024-09-30","T",755900000,4112,"Надання кредитів підприємствам, установам, організаціям",4e+06,0,0,NA,"Uzhhorod"
"2024-09-30","S",755900000,4112,"Надання кредитів підприємствам, установам, організаціям",4e+06,0,0,0,"Uzhhorod"
"2024-09-30","T",755900000,4113,"Надання інших внутрішніх кредитів",3e+05,3e+05,3e+05,NA,"Uzhhorod"
"2024-09-30","S",253600000,4123,"Повернення інших внутрішніх кредитів",-18096,0,-24757.79,0,"Vinnytsia"
"2024-09-30","T",253600000,4113,"Надання інших внутрішніх кредитів",18096,18096,0,NA,"Vinnytsia"
"2024-09-30","T",253600000,4123,"Повернення інших внутрішніх кредитів",-18096,0,-24757.79,NA,"Vinnytsia"
"2024-09-30","S",253600000,4113,"Надання інших внутрішніх кредитів",18096,18096,0,0,"Vinnytsia"
"2024-09-30","T",655200000,4122,"Повернення кредитів підприємствами, установами, організаціями",-48380347,0,0,NA,"Zhytomyr"
"2024-09-30","T",655200000,4123,"Повернення інших внутрішніх кредитів",-452600,0,-513957.23,NA,"Zhytomyr"
"2024-09-30","T",655200000,4112,"Надання кредитів підприємствам, установам, організаціям",48380347,2e+07,0,NA,"Zhytomyr"
"2024-09-30","C",655200000,4112,"Надання кредитів підприємствам, установам, організаціям",2e+07,2e+07,0,NA,"Zhytomyr"
"2024-09-30","S",655200000,4122,"Повернення кредитів підприємствами, установами, організаціями",-28380347,0,0,0,"Zhytomyr"
"2024-09-30","S",655200000,4123,"Повернення інших внутрішніх кредитів",-452600,0,-513957.23,0,"Zhytomyr"
"2024-09-30","C",655200000,4113,"Надання інших внутрішніх кредитів",1e+06,1e+06,0,NA,"Zhytomyr"
"2024-09-30","S",655200000,4112,"Надання кредитів підприємствам, установам, організаціям",28380347,0,0,0,"Zhytomyr"
"2024-09-30","T",655200000,4113,"Надання інших внутрішніх кредитів",1460000,1460000,0,NA,"Zhytomyr"
"2024-09-30","S",655200000,4113,"Надання інших внутрішніх кредитів",460000,460000,0,0,"Zhytomyr"
"2024-09-30","C",655200000,4122,"Повернення кредитів підприємствами, установами, організаціями",-2e+07,0,0,NA,"Zhytomyr"
"2024-09-30","S",856200000,4113,"Надання інших внутрішніх кредитів",1590000,1590000,0,0,"Zaporizhzhia"
"2024-09-30","S",856200000,4123,"Повернення інших внутрішніх кредитів",-1537000,0,-548992.02,0,"Zaporizhzhia"
"2024-09-30","T",856200000,4112,"Надання кредитів підприємствам, установам, організаціям",5605000,0,3509636.82,NA,"Zaporizhzhia"
"2024-09-30","T",856200000,4113,"Надання інших внутрішніх кредитів",1590000,1590000,0,NA,"Zaporizhzhia"
"2024-09-30","S",856200000,4112,"Надання кредитів підприємствам, установам, організаціям",5605000,0,3509636.82,840835.74,"Zaporizhzhia"
"2024-09-30","T",856200000,4123,"Повернення інших внутрішніх кредитів",-1537000,0,-548992.02,NA,"Zaporizhzhia"
"2024-09-30","S",750700000,4123,"Повернення інших внутрішніх кредитів",0,0,-50000,0,"Mukachevo"
"2024-09-30","T",750700000,4123,"Повернення інших внутрішніх кредитів",0,0,-50000,NA,"Mukachevo"
"2024-09-30","T",2.1e+08,4122,"Повернення кредитів підприємствами, установами, організаціями",-18416210,0,-1.5e+07,NA,"R_Vinnytsia"
"2024-09-30","S",2.1e+08,4113,"Надання інших внутрішніх кредитів",15404000,15404000,12488000,0,"R_Vinnytsia"
"2024-09-30","C",2.1e+08,4112,"Надання кредитів підприємствам, установам, організаціям",1e+06,1e+06,0,NA,"R_Vinnytsia"
"2024-09-30","T",2.1e+08,4123,"Повернення інших внутрішніх кредитів",-18090000,0,-12729695.61,NA,"R_Vinnytsia"
"2024-09-30","S",2.1e+08,4123,"Повернення інших внутрішніх кредитів",-18090000,0,-12729695.61,0,"R_Vinnytsia"
"2024-09-30","T",2.1e+08,4113,"Надання інших внутрішніх кредитів",19904000,19904000,16648000,NA,"R_Vinnytsia"
"2024-09-30","S",2.1e+08,4122,"Повернення кредитів підприємствами, установами, організаціями",-18416210,0,-1.5e+07,0,"R_Vinnytsia"
"2024-09-30","C",2.1e+08,4113,"Надання інших внутрішніх кредитів",4500000,4500000,4160000,NA,"R_Vinnytsia"
"2024-09-30","T",2.1e+08,4112,"Надання кредитів підприємствам, установам, організаціям",1e+06,1e+06,0,NA,"R_Vinnytsia"
"2024-10-31","C",2357600000,4113,"Надання інших внутрішніх кредитів",16796142,16796142,15776477,NA,"Cherkasy"
"2024-10-31","S",2357600000,4112,"Надання кредитів підприємствам, установам, організаціям",85703341,0,16616871.28,0,"Cherkasy"
"2024-10-31","T",2357600000,4113,"Надання інших внутрішніх кредитів",18074444,18074444,16075808,NA,"Cherkasy"
"2024-10-31","T",2357600000,4112,"Надання кредитів підприємствам, установам, організаціям",85703341,0,16616871.28,NA,"Cherkasy"
"2024-10-31","S",2357600000,4113,"Надання інших внутрішніх кредитів",1278302,1278302,299331,0,"Cherkasy"
"2024-10-31","T",2357600000,4123,"Повернення інших внутрішніх кредитів",-3100000,0,-5127424.71,NA,"Cherkasy"
"2024-10-31","T",2357600000,4122,"Повернення кредитів підприємствами, установами, організаціями",-85703341,0,-14513112.7,NA,"Cherkasy"
"2024-10-31","S",2357600000,4122,"Повернення кредитів підприємствами, установами, організаціями",-85703341,0,-14513112.7,0,"Cherkasy"
"2024-10-31","S",2357600000,4123,"Повернення інших внутрішніх кредитів",-3100000,0,-5127424.71,0,"Cherkasy"
"2024-10-31","C",2555900000,4113,"Надання інших внутрішніх кредитів",5897000,5897000,2064931.58,NA,"Chernihiv"
"2024-10-31","S",2555900000,4113,"Надання інших внутрішніх кредитів",1136800,1136800,500485.42,0,"Chernihiv"
"2024-10-31","T",2555900000,4123,"Повернення інших внутрішніх кредитів",-907000,0,-636318.91,NA,"Chernihiv"
"2024-10-31","S",2555900000,4123,"Повернення інших внутрішніх кредитів",-907000,0,-636318.91,0,"Chernihiv"
"2024-10-31","T",2555900000,4113,"Надання інших внутрішніх кредитів",7033800,7033800,2565417,NA,"Chernihiv"
"2024-10-31","C",2455200000,4113,"Надання інших внутрішніх кредитів",2040900,2040900,0,NA,"Chernivtsi"
"2024-10-31","T",2455200000,4112,"Надання кредитів підприємствам, установам, організаціям",2473001,0,0,NA,"Chernivtsi"
"2024-10-31","T",2455200000,4113,"Надання інших внутрішніх кредитів",3089000,3089000,0,NA,"Chernivtsi"
"2024-10-31","S",2455200000,4112,"Надання кредитів підприємствам, установам, організаціям",2473001,0,0,0,"Chernivtsi"
"2024-10-31","S",2455200000,4123,"Повернення інших внутрішніх кредитів",-1059000,0,-1827328.46,0,"Chernivtsi"
"2024-10-31","S",2455200000,4113,"Надання інших внутрішніх кредитів",1048100,1048100,0,0,"Chernivtsi"
"2024-10-31","T",2455200000,4123,"Повернення інших внутрішніх кредитів",-1059000,0,-1827328.46,NA,"Chernivtsi"
"2024-10-31","T",457600000,4123,"Повернення інших внутрішніх кредитів",0,0,-381145.07,NA,"Dnipro"
"2024-10-31","T",457600000,4210,"Надання зовнішніх кредитів",145432720,0,0,NA,"Dnipro"
"2024-10-31","S",457600000,4123,"Повернення інших внутрішніх кредитів",0,0,-381145.07,0,"Dnipro"
"2024-10-31","S",457600000,4210,"Надання зовнішніх кредитів",145432720,0,0,0,"Dnipro"
"2024-10-31","T",953300000,4123,"Повернення інших внутрішніх кредитів",-9542000,0,-472991.26,NA,"Ivano-Frankivsk"
"2024-10-31","T",953300000,4113,"Надання інших внутрішніх кредитів",11662000,1662000,42000,NA,"Ivano-Frankivsk"
"2024-10-31","S",953300000,4113,"Надання інших внутрішніх кредитів",10542000,542000,42000,0,"Ivano-Frankivsk"
"2024-10-31","S",953300000,4123,"Повернення інших внутрішніх кредитів",-9542000,0,-472991.26,0,"Ivano-Frankivsk"
"2024-10-31","C",953300000,4113,"Надання інших внутрішніх кредитів",1120000,1120000,0,NA,"Ivano-Frankivsk"
"2024-10-31","T",2055400000,4123,"Повернення інших внутрішніх кредитів",0,0,-18307479.61,NA,"Kharkiv"
"2024-10-31","C",2055400000,4113,"Надання інших внутрішніх кредитів",3.8e+07,3.8e+07,37076918,NA,"Kharkiv"
"2024-10-31","T",2055400000,4113,"Надання інших внутрішніх кредитів",3.8e+07,3.8e+07,37076918,NA,"Kharkiv"
"2024-10-31","S",2055400000,4112,"Надання кредитів підприємствам, установам, організаціям",82591969,0,0,0,"Kharkiv"
"2024-10-31","T",2055400000,4112,"Надання кредитів підприємствам, установам, організаціям",82591969,0,0,NA,"Kharkiv"
"2024-10-31","S",2055400000,4123,"Повернення інших внутрішніх кредитів",0,0,-18307479.61,0,"Kharkiv"
"2024-10-31","T",2256400000,4112,"Надання кредитів підприємствам, установам, організаціям",17857810,0,0,NA,"Khmelnytskyi"
"2024-10-31","T",2256400000,4122,"Повернення кредитів підприємствами, установами, організаціями",-17857810,0,0,NA,"Khmelnytskyi"
"2024-10-31","S",2256400000,4112,"Надання кредитів підприємствам, установам, організаціям",17857810,0,0,0,"Khmelnytskyi"
"2024-10-31","S",2256400000,4122,"Повернення кредитів підприємствами, установами, організаціями",-17857810,0,0,0,"Khmelnytskyi"
"2024-10-31","T",2256400000,4123,"Повернення інших внутрішніх кредитів",0,0,-222190.54,NA,"Khmelnytskyi"
"2024-10-31","S",2256400000,4123,"Повернення інших внутрішніх кредитів",0,0,-222190.54,0,"Khmelnytskyi"
"2024-10-31","T",1656400000,4123,"Повернення інших внутрішніх кредитів",-1648000,0,-1869608.81,NA,"Kremenchuk"
"2024-10-31","S",1656400000,4113,"Надання інших внутрішніх кредитів",1821370,1821370,1141112,0,"Kremenchuk"
"2024-10-31","S",1656400000,4123,"Повернення інших внутрішніх кредитів",-1648000,0,-1869608.81,0,"Kremenchuk"
"2024-10-31","T",1656400000,4113,"Надання інших внутрішніх кредитів",1821370,1821370,1141112,NA,"Kremenchuk"
"2024-10-31","T",457800000,4210,"Надання зовнішніх кредитів",37941503,0,0,NA,"Kryvyi Rih"
"2024-10-31","S",457800000,4123,"Повернення інших внутрішніх кредитів",-143000,0,-367969.31,0,"Kryvyi Rih"
"2024-10-31","S",457800000,4210,"Надання зовнішніх кредитів",37941503,0,0,0,"Kryvyi Rih"
"2024-10-31","T",457800000,4123,"Повернення інших внутрішніх кредитів",-143000,0,-367969.31,NA,"Kryvyi Rih"
"2024-10-31","T",457800000,4113,"Надання інших внутрішніх кредитів",143000,143000,0,NA,"Kryvyi Rih"
"2024-10-31","S",457800000,4113,"Надання інших внутрішніх кредитів",143000,143000,0,0,"Kryvyi Rih"
"2024-10-31","C",2.6e+10,4112,"Надання кредитів підприємствам, установам, організаціям",283367796.8,261807389.8,253171653.04,NA,"Kyiv"
"2024-10-31","S",2.6e+10,4123,"Повернення інших внутрішніх кредитів",-180000,0,-1437137.85,0,"Kyiv"
"2024-10-31","T",2.6e+10,4112,"Надання кредитів підприємствам, установам, організаціям",283367796.8,261807389.8,253171653.04,NA,"Kyiv"
"2024-10-31","T",2.6e+10,4123,"Повернення інших внутрішніх кредитів",-180000,0,-1437137.85,NA,"Kyiv"
"2024-10-31","T",2.6e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-902667986,0,-119326401.19,NA,"Kyiv"
"2024-10-31","C",2.6e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-902667986,0,-119326401.19,NA,"Kyiv"
"2024-10-31","S",355100000,4123,"Повернення інших внутрішніх кредитів",-6457000,0,-32577.81,0,"Lutsk"
"2024-10-31","C",355100000,4112,"Надання кредитів підприємствам, установам, організаціям",2e+06,2e+06,2e+06,NA,"Lutsk"
"2024-10-31","S",355100000,4112,"Надання кредитів підприємствам, установам, організаціям",6400000,0,0,0,"Lutsk"
"2024-10-31","T",355100000,4112,"Надання кредитів підприємствам, установам, організаціям",8400000,2e+06,2e+06,NA,"Lutsk"
"2024-10-31","T",355100000,4113,"Надання інших внутрішніх кредитів",59000,59000,0,NA,"Lutsk"
"2024-10-31","S",355100000,4113,"Надання інших внутрішніх кредитів",59000,59000,0,0,"Lutsk"
"2024-10-31","T",355100000,4123,"Повернення інших внутрішніх кредитів",-6457000,0,-32577.81,NA,"Lutsk"
"2024-10-31","T",1356300000,4112,"Надання кредитів підприємствам, установам, організаціям",230458000,0,0,NA,"Lviv"
"2024-10-31","S",1356300000,4123,"Повернення інших внутрішніх кредитів",-5817800,0,-5146018.15,0,"Lviv"
"2024-10-31","S",1356300000,4113,"Надання інших внутрішніх кредитів",5817800,5817800,0,0,"Lviv"
"2024-10-31","T",1356300000,4123,"Повернення інших внутрішніх кредитів",-5817800,0,-5146018.15,NA,"Lviv"
"2024-10-31","T",1356300000,4113,"Надання інших внутрішніх кредитів",31024800,31024800,0,NA,"Lviv"
"2024-10-31","C",1356300000,4113,"Надання інших внутрішніх кредитів",25207000,25207000,0,NA,"Lviv"
"2024-10-31","S",1356300000,4112,"Надання кредитів підприємствам, установам, організаціям",230458000,0,0,0,"Lviv"
"2024-10-31","S",1454900000,4113,"Надання інших внутрішніх кредитів",9697000,9697000,1861961,0,"Mykolaiv"
"2024-10-31","S",1454900000,4123,"Повернення інших внутрішніх кредитів",-9331000,0,-7438339.8,0,"Mykolaiv"
"2024-10-31","S",1454900000,4112,"Надання кредитів підприємствам, установам, організаціям",64551580,0,0,0,"Mykolaiv"
"2024-10-31","T",1454900000,4112,"Надання кредитів підприємствам, установам, організаціям",64551580,0,0,NA,"Mykolaiv"
"2024-10-31","C",1454900000,4113,"Надання інших внутрішніх кредитів",14679600,14679600,12746807,NA,"Mykolaiv"
"2024-10-31","T",1454900000,4123,"Повернення інших внутрішніх кредитів",-9331000,0,-7438339.8,NA,"Mykolaiv"
"2024-10-31","T",1454900000,4113,"Надання інших внутрішніх кредитів",24376600,24376600,14608768,NA,"Mykolaiv"
"2024-10-31","T",1556400000,4122,"Повернення кредитів підприємствами, установами, організаціями",-2500000,0,-1250000,NA,"Odesa"
"2024-10-31","S",1556400000,4123,"Повернення інших внутрішніх кредитів",0,0,-408425.61,0,"Odesa"
"2024-10-31","S",1556400000,4112,"Надання кредитів підприємствам, установам, організаціям",74945000,0,0,0,"Odesa"
"2024-10-31","T",1556400000,4112,"Надання кредитів підприємствам, установам, організаціям",91945000,1.7e+07,1.5e+07,NA,"Odesa"
"2024-10-31","C",1556400000,4122,"Повернення кредитів підприємствами, установами, організаціями",-2500000,0,-1250000,NA,"Odesa"
"2024-10-31","C",1556400000,4112,"Надання кредитів підприємствам, установам, організаціям",1.7e+07,1.7e+07,1.5e+07,NA,"Odesa"
"2024-10-31","T",1556400000,4123,"Повернення інших внутрішніх кредитів",0,0,-408425.61,NA,"Odesa"
"2024-10-31","S",1.657e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-2475587,0,0,0,"Poltava"
"2024-10-31","S",1.657e+09,4210,"Надання зовнішніх кредитів",31721000,0,0,0,"Poltava"
"2024-10-31","T",1.657e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-224277.68,NA,"Poltava"
"2024-10-31","T",1.657e+09,4210,"Надання зовнішніх кредитів",31721000,0,0,NA,"Poltava"
"2024-10-31","S",1.657e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-224277.68,0,"Poltava"
"2024-10-31","T",1.657e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-2475587,0,0,NA,"Poltava"
"2024-10-31","C",1756400000,4113,"Надання інших внутрішніх кредитів",6e+05,6e+05,0,NA,"Rivne"
"2024-10-31","S",1756400000,4113,"Надання інших внутрішніх кредитів",1614657.84,1614657.84,0,0,"Rivne"
"2024-10-31","T",1756400000,4113,"Надання інших внутрішніх кредитів",2214657.84,2214657.84,0,NA,"Rivne"
"2024-10-31","S",1756400000,4123,"Повернення інших внутрішніх кредитів",-1521657.84,0,-1959818.46,0,"Rivne"
"2024-10-31","T",1756400000,4123,"Повернення інших внутрішніх кредитів",-1521657.84,0,-1959818.46,NA,"Rivne"
"2024-10-31","S",1853100000,4112,"Надання кредитів підприємствам, установам, організаціям",2625822,0,0,0,"Sumy"
"2024-10-31","T",1853100000,4122,"Повернення кредитів підприємствами, установами, організаціями",-10579914,0,0,NA,"Sumy"
"2024-10-31","S",1853100000,4123,"Повернення інших внутрішніх кредитів",-1127000,0,-1095791.75,0,"Sumy"
"2024-10-31","T",1853100000,4112,"Надання кредитів підприємствам, установам, організаціям",2625822,0,0,NA,"Sumy"
"2024-10-31","S",1853100000,4122,"Повернення кредитів підприємствами, установами, організаціями",-10579914,0,0,0,"Sumy"
"2024-10-31","S",1853100000,4113,"Надання інших внутрішніх кредитів",1127000,1127000,0,0,"Sumy"
"2024-10-31","T",1853100000,4113,"Надання інших внутрішніх кредитів",1127000,1127000,0,NA,"Sumy"
"2024-10-31","T",1853100000,4123,"Повернення інших внутрішніх кредитів",-1127000,0,-1095791.75,NA,"Sumy"
"2024-10-31","S",1954900000,4111,"Надання кредитів органам державного управління інших рівнів",112,0,0,0,"Ternopil"
"2024-10-31","T",1954900000,4111,"Надання кредитів органам державного управління інших рівнів",112,0,0,NA,"Ternopil"
"2024-10-31","S",1954900000,4113,"Надання інших внутрішніх кредитів",236000,236000,0,0,"Ternopil"
"2024-10-31","T",1954900000,4113,"Надання інших внутрішніх кредитів",1336000,1336000,0,NA,"Ternopil"
"2024-10-31","S",1954900000,4123,"Повернення інших внутрішніх кредитів",-236000,0,-101637.53,0,"Ternopil"
"2024-10-31","T",1954900000,4123,"Повернення інших внутрішніх кредитів",-236000,0,-101637.53,NA,"Ternopil"
"2024-10-31","C",1954900000,4113,"Надання інших внутрішніх кредитів",1100000,1100000,0,NA,"Ternopil"
"2024-10-31","T",755900000,4123,"Повернення інших внутрішніх кредитів",0,0,-71939.82,NA,"Uzhhorod"
"2024-10-31","T",755900000,4112,"Надання кредитів підприємствам, установам, організаціям",4e+06,0,0,NA,"Uzhhorod"
"2024-10-31","S",755900000,4112,"Надання кредитів підприємствам, установам, організаціям",4e+06,0,0,0,"Uzhhorod"
"2024-10-31","S",755900000,4123,"Повернення інших внутрішніх кредитів",0,0,-71939.82,0,"Uzhhorod"
"2024-10-31","C",755900000,4113,"Надання інших внутрішніх кредитів",3e+05,3e+05,3e+05,NA,"Uzhhorod"
"2024-10-31","T",755900000,4113,"Надання інших внутрішніх кредитів",3e+05,3e+05,3e+05,NA,"Uzhhorod"
"2024-10-31","T",253600000,4113,"Надання інших внутрішніх кредитів",18096,18096,0,NA,"Vinnytsia"
"2024-10-31","T",253600000,4123,"Повернення інших внутрішніх кредитів",-18096,0,-26925.12,NA,"Vinnytsia"
"2024-10-31","S",253600000,4113,"Надання інших внутрішніх кредитів",18096,18096,0,0,"Vinnytsia"
"2024-10-31","S",253600000,4123,"Повернення інших внутрішніх кредитів",-18096,0,-26925.12,0,"Vinnytsia"
"2024-10-31","S",655200000,4122,"Повернення кредитів підприємствами, установами, організаціями",-28380347,0,0,0,"Zhytomyr"
"2024-10-31","C",655200000,4113,"Надання інших внутрішніх кредитів",1e+06,1e+06,0,NA,"Zhytomyr"
"2024-10-31","S",655200000,4113,"Надання інших внутрішніх кредитів",460000,460000,0,0,"Zhytomyr"
"2024-10-31","S",655200000,4112,"Надання кредитів підприємствам, установам, організаціям",28380347,0,0,0,"Zhytomyr"
"2024-10-31","T",655200000,4113,"Надання інших внутрішніх кредитів",1460000,1460000,0,NA,"Zhytomyr"
"2024-10-31","S",655200000,4123,"Повернення інших внутрішніх кредитів",-452600,0,-590673.37,0,"Zhytomyr"
"2024-10-31","T",655200000,4123,"Повернення інших внутрішніх кредитів",-452600,0,-590673.37,NA,"Zhytomyr"
"2024-10-31","C",655200000,4122,"Повернення кредитів підприємствами, установами, організаціями",-2e+07,0,0,NA,"Zhytomyr"
"2024-10-31","C",655200000,4112,"Надання кредитів підприємствам, установам, організаціям",2e+07,2e+07,0,NA,"Zhytomyr"
"2024-10-31","T",655200000,4122,"Повернення кредитів підприємствами, установами, організаціями",-48380347,0,0,NA,"Zhytomyr"
"2024-10-31","T",655200000,4112,"Надання кредитів підприємствам, установам, організаціям",48380347,2e+07,0,NA,"Zhytomyr"
"2024-10-31","S",856200000,4112,"Надання кредитів підприємствам, установам, організаціям",4955000,0,3973593.88,840835.74,"Zaporizhzhia"
"2024-10-31","T",856200000,4112,"Надання кредитів підприємствам, установам, організаціям",4955000,0,3973593.88,NA,"Zaporizhzhia"
"2024-10-31","T",856200000,4123,"Повернення інших внутрішніх кредитів",-1537000,0,-622677.58,NA,"Zaporizhzhia"
"2024-10-31","T",856200000,4113,"Надання інших внутрішніх кредитів",1590000,1590000,0,NA,"Zaporizhzhia"
"2024-10-31","S",856200000,4113,"Надання інших внутрішніх кредитів",1590000,1590000,0,0,"Zaporizhzhia"
"2024-10-31","S",856200000,4123,"Повернення інших внутрішніх кредитів",-1537000,0,-622677.58,0,"Zaporizhzhia"
"2024-10-31","T",750700000,4123,"Повернення інших внутрішніх кредитів",0,0,-50000,NA,"Mukachevo"
"2024-10-31","S",750700000,4123,"Повернення інших внутрішніх кредитів",0,0,-50000,0,"Mukachevo"
"2024-10-31","T",2.1e+08,4122,"Повернення кредитів підприємствами, установами, організаціями",-18416210,0,-16200000,NA,"R_Vinnytsia"
"2024-10-31","C",2.1e+08,4112,"Надання кредитів підприємствам, установам, організаціям",1e+06,1e+06,0,NA,"R_Vinnytsia"
"2024-10-31","S",2.1e+08,4113,"Надання інших внутрішніх кредитів",15404000,15404000,13838000,0,"R_Vinnytsia"
"2024-10-31","S",2.1e+08,4123,"Повернення інших внутрішніх кредитів",-18090000,0,-16905895.56,0,"R_Vinnytsia"
"2024-10-31","T",2.1e+08,4112,"Надання кредитів підприємствам, установам, організаціям",1e+06,1e+06,0,NA,"R_Vinnytsia"
"2024-10-31","S",2.1e+08,4122,"Повернення кредитів підприємствами, установами, організаціями",-18416210,0,-16200000,0,"R_Vinnytsia"
"2024-10-31","T",2.1e+08,4113,"Надання інших внутрішніх кредитів",20704000,20704000,18798000,NA,"R_Vinnytsia"
"2024-10-31","C",2.1e+08,4113,"Надання інших внутрішніх кредитів",5300000,5300000,4960000,NA,"R_Vinnytsia"
"2024-10-31","T",2.1e+08,4123,"Повернення інших внутрішніх кредитів",-18090000,0,-16905895.56,NA,"R_Vinnytsia"
"2024-11-30","T",2357600000,4113,"Надання інших внутрішніх кредитів",18074444,18074444,17043518,NA,"Cherkasy"
"2024-11-30","S",2357600000,4113,"Надання інших внутрішніх кредитів",1278302,1278302,1211631,0,"Cherkasy"
"2024-11-30","T",2357600000,4112,"Надання кредитів підприємствам, установам, організаціям",85703341,0,16616871.28,NA,"Cherkasy"
"2024-11-30","T",2357600000,4123,"Повернення інших внутрішніх кредитів",-3100000,0,-5377735.84,NA,"Cherkasy"
"2024-11-30","C",2357600000,4113,"Надання інших внутрішніх кредитів",16796142,16796142,15831887,NA,"Cherkasy"
"2024-11-30","T",2357600000,4122,"Повернення кредитів підприємствами, установами, організаціями",-85703341,0,-26383112.7,NA,"Cherkasy"
"2024-11-30","S",2357600000,4123,"Повернення інших внутрішніх кредитів",-3100000,0,-5377735.84,0,"Cherkasy"
"2024-11-30","S",2357600000,4122,"Повернення кредитів підприємствами, установами, організаціями",-85703341,0,-26383112.7,0,"Cherkasy"
"2024-11-30","S",2357600000,4112,"Надання кредитів підприємствам, установам, організаціям",85703341,0,16616871.28,0,"Cherkasy"
"2024-11-30","T",2555900000,4113,"Надання інших внутрішніх кредитів",7033800,7033800,4711357,NA,"Chernihiv"
"2024-11-30","S",2555900000,4123,"Повернення інших внутрішніх кредитів",-907000,0,-653504.6,0,"Chernihiv"
"2024-11-30","C",2555900000,4113,"Надання інших внутрішніх кредитів",5897000,5897000,4054073.07,NA,"Chernihiv"
"2024-11-30","S",2555900000,4113,"Надання інших внутрішніх кредитів",1136800,1136800,657283.93,0,"Chernihiv"
"2024-11-30","T",2555900000,4123,"Повернення інших внутрішніх кредитів",-907000,0,-653504.6,NA,"Chernihiv"
"2024-11-30","T",2455200000,4123,"Повернення інших внутрішніх кредитів",-1059000,0,-1843750.58,NA,"Chernivtsi"
"2024-11-30","S",2455200000,4112,"Надання кредитів підприємствам, установам, організаціям",772149,0,0,0,"Chernivtsi"
"2024-11-30","C",2455200000,4113,"Надання інших внутрішніх кредитів",2040900,2040900,0,NA,"Chernivtsi"
